1000000000000.0;0.01288490191163091;3000.000005502
1000000000000.0;0.02576703680733798;2999.3557594034523
1000000000000.0;0.03864640528671878;2998.7116529095924
1000000000000.0;0.051523007940611334;2998.067683980928
1000000000000.0;0.06439684536727291;2997.4238543448937
1000000000000.0;0.07726791815303968;2996.780161225882
1000000000000.0;0.09013622690232248;2996.136608832236
1000000000000.0;0.10300177221193345;2995.4931953947435
1000000000000.0;0.11586455466136977;2994.8499168819585
1000000000000.0;0.1287245748664585;2994.206781752578
1000000000000.0;0.14158183342572836;2993.5637859790236
1000000000000.0;0.15443633086044908;2992.92091157304
1000000000000.0;0.16728806783427336;2992.278191685743
1000000000000.0;0.18013704492501456;2991.6356063311023
1000000000000.0;0.19298326271037164;2990.9931554824757
1000000000000.0;0.2058267217925115;2990.350844836757
1000000000000.0;0.2186674227788586;2989.708675618074
1000000000000.0;0.23150536624886467;2989.066641313509
1000000000000.0;0.24434055278615224;2988.4247428941494
1000000000000.0;0.25717298298274477;2987.7829823159855
1000000000000.0;0.27000265743271956;2987.1413600572323
1000000000000.0;0.2828295767332317;2986.4998768344885
1000000000000.0;0.29565374147058365;2985.8585301209137
1000000000000.0;0.30847515222775;2985.2173191416937
1000000000000.0;0.32129380961219756;2984.576249599349
1000000000000.0;0.33410971420346736;2983.9353149919275
1000000000000.0;0.3469228665905678;2983.2945175237182
1000000000000.0;0.3597332673965604;2982.6538651233127
1000000000000.0;0.372540917185642;2982.013344085205
1000000000000.0;0.38534581655926997;2981.3729630848366
1000000000000.0;0.39814796608355996;2980.732713893517
1000000000000.0;0.41094736637249385;2980.092607656007
1000000000000.0;0.4237440180196624;2979.452639624596
1000000000000.0;0.4365379216185522;2978.812809775082
1000000000000.0;0.4493290777283682;2978.173110125585
1000000000000.0;0.4621174869551229;2977.5335515743786
1000000000000.0;0.47490314991640004;2976.894136815597
1000000000000.0;0.4876860671667921;2976.254851182939
1000000000000.0;0.5004662393023562;2975.6157043306516
1000000000000.0;0.5132436669200396;2974.976696465966
1000000000000.0;0.5260183505996152;2974.3378235901537
1000000000000.0;0.5387902909197411;2973.699085443718
1000000000000.0;0.5515594885078642;2973.060493386138
1000000000000.0;0.5643259439156945;2972.4220297835564
1000000000000.0;0.5770896577672433;2971.7837114699364
1000000000000.0;0.5898506306214631;2971.1455232975627
1000000000000.0;0.6026088631042117;2970.5074808440613
1000000000000.0;0.6153643557625126;2969.8695657543985
1000000000000.0;0.6281171091889789;2969.23178864323
1000000000000.0;0.6408671239750737;2968.594149242804
1000000000000.0;0.6536144007237567;2967.9566502298408
1000000000000.0;0.666358940000736;2967.3192829311315
1000000000000.0;0.6791007424076725;2966.6820557174437
1000000000000.0;0.691839808557783;2966.0449712794557
1000000000000.0;0.704576138998366;2965.4080142693174
1000000000000.0;0.7173097343253726;2964.771196014853
1000000000000.0;0.730040595132558;2964.1345160048068
1000000000000.0;0.7427687220336309;2963.4979788849323
1000000000000.0;0.755494115584963;2962.8615713054724
1000000000000.0;0.7682167763862618;2962.2253033562542
1000000000000.0;0.7809367050084524;2961.5891683358864
1000000000000.0;0.7936539020510118;2960.9531728921984
1000000000000.0;0.8063683680782904;2960.317308846513
1000000000000.0;0.8190801037064205;2959.6815882553688
1000000000000.0;0.8317891095111467;2959.0460017151745
1000000000000.0;0.8444953860628617;2958.4105479798664
1000000000000.0;0.8571989339868012;2957.775239818636
1000000000000.0;0.8698997538287125;2957.1400587240546
1000000000000.0;0.882597846179736;2956.5050152650692
1000000000000.0;0.8952932116689931;2955.8701182848517
1000000000000.0;0.9079858508196365;2955.2353431105944
1000000000000.0;0.9206757642742601;2954.6007175519344
1000000000000.0;0.9333629525907361;2953.9662218829435
1000000000000.0;0.9460474163436536;2953.331859995966
1000000000000.0;0.9587291561170983;2952.6976341020118
1000000000000.0;0.9714081725171686;2952.0635493263308
1000000000000.0;0.9840844661191931;2951.4295985047956
1000000000000.0;0.9967580374931109;2950.795780382535
1000000000000.0;1.0094288872826445;2950.1621121386147
1000000000000.0;1.0220970159824896;2949.5285590750177
1000000000000.0;1.0347624242224083;2948.895152639287
1000000000000.0;1.0474251126045704;2948.2618864071883
1000000000000.0;1.0600850816771497;2947.6287478067065
1000000000000.0;1.0727423320399678;2946.995748863138
1000000000000.0;1.085396864278965;2946.3628863443646
1000000000000.0;1.0980486790010573;2945.730165134251
1000000000000.0;1.110697776763431;2945.097573654189
1000000000000.0;1.1233441581411783;2944.4651160731964
1000000000000.0;1.1359878237196914;2943.832794789492
1000000000000.0;1.1486287741127792;2943.2006164192458
1000000000000.0;1.1612670098708315;2942.5685661966804
